Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Daytime,Wind_Chill(F)_Missing,End_Lng_Missing,End_Lat_Missing,Temperature(F)_Missing,Humidity(%)_Missing,Pressure(in)_Missing,Visibility(mi)_Missing,Wind_Direction_Missing,Wind_Speed(mph)_Missing,Precipitation(in)_Missing
2,1455182173,1455184873,39.691864,-84.211166,-9999.0,-9999.0,0.0,1455180780,12.0,-9999.0,73.0,30.28,10.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
2,1455182173,1455184873,39.769173,-84.20728299999998,-9999.0,-9999.0,0.0,1455180960,10.9,0.2,77.0,30.29,10.0,292.5,6.9,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
2,1455183083,1455184883,39.75452,-84.159279,-9999.0,-9999.0,0.01,1455184680,13.6,7.7,74.0,30.32,10.0,-9999.0,3.5,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
3,1455183451,1455185251,39.874947,-83.003937,-9999.0,-9999.0,0.01,1455183300,10.4,2.2,78.0,30.25,10.0,-9999.0,4.6,-9999.0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2,1455183999,1455185799,39.769596,-84.176964,-9999.0,-9999.0,0.01,1455184680,13.6,7.7,74.0,30.32,10.0,-9999.0,3.5,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2,1455187709,1455189509,39.776417,-84.23026999999998,-9999.0,-9999.0,0.0,1455188160,18.0,6.1,68.0,30.32,10.0,292.5,10.4,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455188036,1455189836,39.64185,-84.227455,-9999.0,-9999.0,0.0,1455187980,18.0,8.7,54.0,30.31,10.0,292.5,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455189702,1455191502,39.76028400000001,-84.196434,-9999.0,-9999.0,0.01,1455188280,18.5,7.5,62.0,30.32,10.0,292.5,9.2,-9999.0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
2,1455193485,1455196185,39.802528,-84.220093,-9999.0,-9999.0,0.01,1455191760,19.9,9.3,65.0,30.32,10.0,292.5,9.2,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455193458,1455195258,39.828781,-84.19839499999998,-9999.0,-9999.0,0.01,1455191760,19.9,9.3,65.0,30.32,10.0,292.5,9.2,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
2,1455198286,1455200086,39.733337,-84.180359,-9999.0,-9999.0,0.01,1455199080,21.6,13.0,49.0,30.3,10.0,-9999.0,6.9,-9999.0,13,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
2,1455200209,1455202009,39.759426,-84.138367,-9999.0,-9999.0,0.01,1455199080,21.6,13.0,49.0,30.3,10.0,-9999.0,6.9,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2,1455204846,1455207546,39.78361500000001,-84.227531,-9999.0,-9999.0,0.0,1455206160,21.0,14.6,57.0,30.32,10.0,292.5,4.6,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455208467,1455211167,39.74004,-84.194923,-9999.0,-9999.0,0.01,1455209760,21.0,11.4,57.0,30.33,10.0,-9999.0,8.1,-9999.0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
3,1455210600,1455220800,39.735199,-84.204948,-9999.0,-9999.0,0.01,1455209760,21.0,11.4,57.0,30.33,10.0,-9999.0,8.1,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2,1455215220,1455224400,39.749035,-84.20474200000002,-9999.0,-9999.0,0.01,1455213480,21.0,11.4,51.0,30.34,10.0,315.0,8.1,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455217860,1455224400,39.969223,-82.984131,-9999.0,-9999.0,0.01,1455216660,19.0,-9999.0,57.0,30.34,9.0,-9999.0,-9999.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
3,1455218520,1455224400,39.995369,-82.985085,-9999.0,-9999.0,0.01,1455220260,17.1,11.7,62.0,30.35,10.0,225.0,3.5,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1455223680,1455234840,39.744873,-84.205025,-9999.0,-9999.0,0.01,1455224160,17.1,-9999.0,68.0,30.35,10.0,-9999.0,-9999.0,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
2,1455293811,1455296511,39.749786,-84.199493,-9999.0,-9999.0,0.0,1455293580,26.6,14.3,59.0,30.04,10.0,-9999.0,16.1,-9999.0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
2,1455295372,1455298072,39.780331,-84.195076,-9999.0,-9999.0,0.01,1455296280,25.5,12.9,66.0,30.11,7.0,-9999.0,16.1,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3,1455299261,1455303133,40.109928,-82.97820300000002,-9999.0,-9999.0,1.67,1455299400,23.0,11.1,80.0,30.03,3.0,-9999.0,12.7,0.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3,1455307440,1455321540,40.11195,-83.016663,-9999.0,-9999.0,0.94,1455306780,19.0,1.6,71.0,30.14,5.0,315.0,24.2,0.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1455307920,1455321540,40.112156,-83.035072,-9999.0,-9999.0,0.94,1455306780,19.0,1.6,71.0,30.14,5.0,315.0,24.2,0.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1455309660,1455321540,39.871761,-82.933449,-9999.0,-9999.0,2.79,1455309300,19.9,3.2,62.0,30.13,10.0,315.0,23.0,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3,1455320880,1455325200,39.934517,-82.86065699999997,-9999.0,-9999.0,0.01,1455321060,16.0,1.7,68.0,30.25,10.0,315.0,13.8,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1455361500,1455363300,40.02404,-82.99479699999998,-9999.0,-9999.0,0.01,1455360660,10.0,-4.5,44.0,30.54,10.0,315.0,11.5,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455361521,1455365121,41.014015,-81.932777,-9999.0,-9999.0,0.01,1455360960,8.1,-8.4,61.0,30.48,10.0,292.5,13.8,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455362221,1455365821,40.575069,-82.528145,-9999.0,-9999.0,0.01,1455360720,7.0,-8.3,58.0,30.49,10.0,292.5,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455362742,1455364542,39.996578,-84.21680500000002,-9999.0,-9999.0,0.01,1455360960,10.9,-1.8,51.0,30.57,10.0,315.0,9.2,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455368191,1455369991,39.986324,-82.985458,-9999.0,-9999.0,0.01,1455367860,12.9,-3.4,43.0,30.53,10.0,337.5,16.1,-9999.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455368147,1455369947,40.013062,-82.90213,-9999.0,-9999.0,0.01,1455367860,12.9,-3.4,43.0,30.53,10.0,337.5,16.1,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455444780,1455494340,39.981709,-82.98436,-9999.0,-9999.0,0.01,1455443460,10.0,0.4,70.0,30.52,10.0,135.0,5.8,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455446963,1455448763,39.953022,-82.99889399999998,-9999.0,-9999.0,0.01,1455447060,12.9,-0.2,65.0,30.5,10.0,157.5,10.4,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455446517,1455448317,39.973812,-82.983162,-9999.0,-9999.0,0.01,1455447060,12.9,-0.2,65.0,30.5,10.0,157.5,10.4,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455473723,1455478200,39.978306,-82.852554,-9999.0,-9999.0,0.01,1455473160,15.8,3.4,79.0,30.24,0.5,112.5,10.4,0.0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,1455477421,1455481800,39.917412,-83.014236,-9999.0,-9999.0,0.01,1455477300,17.6,-9999.0,86.0,30.23,1.0,-9999.0,-9999.0,-9999.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
2,1455512027,1455513827,39.469582,-83.712799,-9999.0,-9999.0,0.01,1455512040,23.0,13.9,96.0,30.09,2.5,157.5,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2,1455513720,1455515520,39.63958,-84.234818,-9999.0,-9999.0,0.01,1455512580,23.0,13.9,92.0,29.97,1.5,157.5,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3,1455514945,1455516745,39.975986,-82.996307,-9999.0,-9999.0,0.71,1455515460,21.9,14.5,89.0,30.06,5.0,135.0,5.8,0.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1455518160,1455526800,39.951401,-83.040161,-9999.0,-9999.0,0.01,1455516900,22.8,13.6,96.0,30.02,3.0,157.5,8.1,-9999.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455519759,1455521559,39.96888,-83.022263,-9999.0,-9999.0,2.04,1455519660,23.0,15.8,86.0,30.03,3.0,135.0,5.8,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,1455520671,1455522471,39.804295,-84.178917,-9999.0,-9999.0,0.01,1455519360,23.0,15.8,96.0,30.03,0.2,157.5,5.8,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2,1455520556,1455522356,39.831444,-84.097267,-9999.0,-9999.0,0.0,1455519480,24.1,17.0,98.0,30.04,1.5,157.5,5.8,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,1455520020,1455530400,39.890587,-83.03538499999998,-9999.0,-9999.0,0.01,1455520800,24.8,17.9,100.0,30.01,1.5,135.0,5.8,-9999.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455521038,1455522838,39.770977,-84.183914,-9999.0,-9999.0,0.01,1455521880,24.8,-9999.0,100.0,30.04,1.5,202.5,2.3,-9999.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1455521304,1455523104,39.808121,-84.173477,-9999.0,-9999.0,0.01,1455522960,24.1,18.2,96.0,30.02,0.8,135.0,4.6,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2,1455521869,1455523669,41.410461,-81.725853,-9999.0,-9999.0,0.0,1455522660,21.0,9.3,85.0,30.1,4.0,157.5,11.5,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,1455522418,1455524218,39.747753,-84.20558199999998,-9999.0,-9999.0,0.01,1455522960,24.1,18.2,96.0,30.02,0.8,135.0,4.6,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,1455522749,1455524549,39.6395,-84.23136099999998,-9999.0,-9999.0,0.01,1455522780,26.1,17.6,92.0,30.01,4.0,-9999.0,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2,1455523258,1455525058,39.94537,-82.88744399999999,-9999.0,-9999.0,0.01,1455522660,24.1,17.0,91.0,30.06,1.0,135.0,5.8,0.01,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2,1455523893,1455525693,39.79813,-84.24479699999998,-9999.0,-9999.0,0.01,1455524580,25.0,17.1,96.0,29.99,0.8,-9999.0,6.9,0.0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
2,1455523815,1455525615,40.081715,-82.89576,-9999.0,-9999.0,0.01,1455522660,24.1,17.0,91.0,30.06,1.0,135.0,5.8,0.01,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2,1455524101,1455527040,41.111031,-81.550728,-9999.0,-9999.0,0.0,1455523380,23.0,15.8,85.0,30.03,2.0,157.5,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455525107,1455526907,40.082016,-82.937119,-9999.0,-9999.0,0.01,1455526260,26.1,19.4,88.0,30.06,1.0,157.5,5.8,0.01,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2,1455525544,1455527344,39.763363,-84.15535,-9999.0,-9999.0,0.0,1455526680,27.0,23.0,98.0,30.04,2.5,202.5,3.5,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2,1455535862,1455537662,39.740063,-84.191833,-9999.0,-9999.0,0.01,1455537060,32.0,26.4,100.0,29.99,1.5,157.5,5.8,-9999.0,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
2,1455539447,1455542147,39.99876,-82.625221,-9999.0,-9999.0,0.01,1455540840,32.0,24.8,85.0,29.99,5.0,-9999.0,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2,1455539690,1455542390,39.740063,-84.191833,-9999.0,-9999.0,0.01,1455539220,32.0,26.4,100.0,29.98,4.0,-9999.0,5.8,-9999.0,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
2,1455540824,1455542624,39.99519,-82.86859100000002,-9999.0,-9999.0,0.01,1455540660,30.9,23.5,89.0,29.99,2.0,-9999.0,8.1,0.0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
1,1455556930,1455559630,41.395805,-81.935562,-9999.0,-9999.0,0.0,1455558660,33.1,27.7,82.0,29.95,7.0,157.5,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455560838,1455563538,39.887058,-82.883263,-9999.0,-9999.0,0.01,1455561300,33.6,30.6,94.0,29.86,7.0,-9999.0,3.5,-9999.0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
3,1455565038,1455567738,39.824703,-83.141228,-9999.0,-9999.0,0.01,1455564900,32.9,-9999.0,100.0,29.86,1.8,-9999.0,-9999.0,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
2,1455570565,1455572365,40.977516,-82.790749,-9999.0,-9999.0,0.0,1455569520,32.0,26.4,100.0,29.88,0.5,112.5,5.8,-9999.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3,1455595551,1455597351,40.11195,-83.016663,-9999.0,-9999.0,0.01,1455594780,32.0,24.8,100.0,29.71,1.2,315.0,8.1,0.04,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1455597149,1455598949,41.150993,-81.631393,-9999.0,-9999.0,0.01,1455598440,34.0,28.0,89.0,29.67,1.2,-9999.0,6.9,0.03,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3,1455600144,1455601944,39.824703,-83.141228,-9999.0,-9999.0,0.01,1455599700,32.2,25.8,100.0,29.7,3.0,315.0,6.9,-9999.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2,1455601072,1455602872,39.885872,-82.806198,-9999.0,-9999.0,0.0,1455600900,32.0,26.4,99.0,29.69,2.5,337.5,5.8,-9999.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3,1455602720,1455605420,40.11195,-83.016663,-9999.0,-9999.0,0.01,1455601980,33.1,26.1,96.0,29.71,5.0,337.5,8.1,0.0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,1455603452,1455605252,40.09917100000001,-83.134499,-9999.0,-9999.0,0.01,1455601980,33.1,26.1,96.0,29.71,5.0,337.5,8.1,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,1455604375,1455606175,40.012829,-83.109131,-9999.0,-9999.0,0.01,1455605580,32.0,23.0,96.0,29.71,5.0,337.5,11.5,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
2,1455604155,1455605955,40.048183,-82.945183,-9999.0,-9999.0,0.01,1455605460,32.0,23.6,92.0,29.71,2.0,337.5,10.4,0.01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2,1455604755,1455606555,39.77792,-84.246872,-9999.0,-9999.0,0.0,1455605760,30.9,22.2,96.0,29.78,2.0,315.0,10.4,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455604451,1455606251,39.917412,-83.014236,-9999.0,-9999.0,1.65,1455603300,32.2,25.8,100.0,29.69,4.0,337.5,6.9,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455605220,1455607020,41.313236,-81.810959,-9999.0,-9999.0,0.01,1455605460,32.0,24.8,92.0,29.73,1.8,-9999.0,8.1,0.02,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
2,1455605407,1455607207,39.691998,-84.043655,-9999.0,-9999.0,0.01,1455605580,32.0,24.8,88.0,29.76,3.0,315.0,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455605444,1455607244,39.852417,-82.93860600000002,-9999.0,-9999.0,0.01,1455605700,32.0,24.8,99.0,29.7,7.0,315.0,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
3,1455606151,1455607951,39.956909,-83.044914,-9999.0,-9999.0,0.01,1455607500,32.0,25.6,100.0,29.72,3.0,337.5,6.9,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455606635,1455608435,39.602947,-82.951836,-9999.0,-9999.0,0.01,1455606900,32.0,23.6,99.0,29.71,7.0,315.0,10.4,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455606737,1455608537,39.89188400000001,-83.087547,-9999.0,-9999.0,0.01,1455607500,32.0,25.6,100.0,29.72,3.0,337.5,6.9,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455607747,1455609547,39.78508400000001,-84.210564,-9999.0,-9999.0,0.01,1455607620,30.0,21.1,100.0,29.75,2.0,337.5,10.4,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
3,1455609161,1455610961,40.1105,-82.977524,-9999.0,-9999.0,0.01,1455609180,32.0,24.2,96.0,29.75,3.0,315.0,9.2,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455609323,1455611123,40.757088,-82.50975,-9999.0,-9999.0,0.01,1455609120,30.0,21.1,100.0,29.73,5.0,337.5,10.4,0.0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3,1455609369,1455611169,41.063995,-81.57294499999998,-9999.0,-9999.0,0.01,1455609240,34.0,28.0,89.0,29.68,1.8,-9999.0,6.9,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3,1455609527,1455611327,40.004749,-82.867638,-9999.0,-9999.0,0.01,1455609060,32.0,24.8,88.0,29.75,5.0,337.5,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455610431,1455612231,40.033955,-83.000862,-9999.0,-9999.0,0.01,1455609180,32.0,24.2,96.0,29.75,3.0,315.0,9.2,-9999.0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455610832,1455612632,38.929512,-83.495262,-9999.0,-9999.0,1.65,1455610320,30.9,22.8,100.0,29.76,1.0,292.5,9.2,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455611190,1455612990,39.973419,-83.081558,-9999.0,-9999.0,0.01,1455612420,32.0,28.7,100.0,29.77,2.5,315.0,3.5,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455611780,1455613580,39.797958,-84.255135,-9999.0,-9999.0,0.01,1455612060,30.0,23.2,96.0,29.79,1.5,315.0,6.9,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
3,1455612137,1455613937,40.057369,-82.903717,-9999.0,-9999.0,0.01,1455612660,32.0,24.8,88.0,29.78,4.0,315.0,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455612106,1455613906,39.847927,-82.848274,-9999.0,-9999.0,0.01,1455611700,32.0,26.4,97.0,29.76,3.0,315.0,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455613051,1455614851,40.051949,-83.03280600000002,-9999.0,-9999.0,0.01,1455612780,32.0,26.4,96.0,29.78,2.5,315.0,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455616980,1455627600,40.051949,-83.03280600000002,-9999.0,-9999.0,0.01,1455616800,33.1,24.9,92.0,29.77,2.5,292.5,10.4,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455620332,1455622132,39.772823,-84.135612,-9999.0,-9999.0,0.0,1455620280,31.1,25.4,88.0,29.86,6.0,292.5,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455621138,1455622938,39.673203,-84.221886,-9999.0,-9999.0,0.01,1455622140,30.9,22.8,76.0,29.81,6.0,292.5,9.2,-9999.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
2,1455621095,1455622895,39.76244000000001,-84.20506999999998,-9999.0,-9999.0,0.01,1455620760,30.0,24.1,92.0,29.82,1.8,315.0,5.8,0.0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
2,1455621017,1455622817,39.79166,-84.169342,-9999.0,-9999.0,0.0,1455620280,31.1,25.4,88.0,29.86,6.0,292.5,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455621063,1455622863,39.72757,-84.13549,-9999.0,-9999.0,0.0,1455620280,31.1,25.4,88.0,29.86,6.0,292.5,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,1455622330,1455624130,40.09917100000001,-83.134499,-9999.0,-9999.0,0.01,1455622560,32.0,23.0,92.0,29.78,2.5,-9999.0,11.5,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
3,1455630369,1455632169,38.455898,-81.93562299999998,-9999.0,-9999.0,0.01,1455630840,35.1,27.9,89.0,29.81,2.0,247.5,9.2,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2,1455631331,1455634031,39.764778,-84.177193,-9999.0,-9999.0,0.01,1455631080,32.4,25.3,79.0,29.81,10.0,-9999.0,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
3,1455641220,1455656400,40.016014,-82.903442,-9999.0,-9999.0,0.01,1455641460,32.0,24.2,75.0,29.82,7.0,292.5,9.2,0.0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2,1455687076,1455688876,39.686901,-83.911812,-9999.0,-9999.0,0.01,1455688680,30.4,26.9,90.0,30.08,10.0,-9999.0,3.5,-9999.0,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
2,1455687955,1455689755,39.74403,-84.214638,-9999.0,-9999.0,0.01,1455688560,30.0,23.2,88.0,30.07,6.0,292.5,6.9,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2,1455690421,1455692221,39.955738,-83.002953,-9999.0,-9999.0,0.01,1455691560,28.4,21.2,80.0,30.05,7.0,292.5,6.9,-9999.0,14,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
